date,sku,location,quantity,unit_price,total_amount
2026-03-02,SKU01504,ST018,12,31.11,373.32
2026-03-02,SKU01505,ST025,21,58.47,1227.87
2026-03-02,SKU01506,ST032,3,58.08,174.24
2026-03-02,SKU01507,ST039,20,119.8,2396.0
2026-03-02,SKU01508,ST046,15,102.24,1533.6
2026-03-02,SKU01509,ST001,28,154.33,4321.24
2026-03-02,SKU01510,ST008,7,158.73,1111.11
2026-03-02,SKU01511,ST015,22,166.86,3670.92
2026-03-02,SKU01512,ST022,20,226.88,4537.6
2026-03-02,SKU01513,ST029,30,269.88,8096.4
2026-03-02,SKU01514,ST036,4,279.79,1119.16
2026-03-02,SKU01515,ST043,28,39.4,1103.2
2026-03-02,SKU01516,ST050,23,62.7,1442.1
2026-03-02,SKU01517,ST005,37,83.22,3079.14
2026-03-02,SKU01518,ST012,8,129.2,1033.6
2026-03-02,SKU01519,ST019,30,134.21,4026.3
2026-03-02,SKU01520,ST026,8,135.81,1086.48
2026-03-02,SKU01521,ST033,39,165.77,6465.03
2026-03-02,SKU01522,ST040,5,203.5,1017.5
2026-03-02,SKU01523,ST047,37,208.98,7732.26
2026-03-02,SKU01524,ST002,12,229.15,2749.8
2026-03-02,SKU01525,ST009,40,16.34,653.6
2026-03-02,SKU01526,ST016,2,51.12,102.24
2026-03-02,SKU01527,ST023,15,72.39,1085.85
2026-03-02,SKU01528,ST030,15,96.4,1446.0
2026-03-02,SKU01529,ST037,48,129.15,6199.2
2026-03-02,SKU01530,ST044,6,172.81,1036.86
2026-03-02,SKU01531,ST051,17,173.78,2954.26
2026-03-02,SKU01532,ST006,20,202.52,4050.4
2026-03-02,SKU01533,ST013,20,212.87,4257.4
2026-03-02,SKU01534,ST020,3,197.74,593.22
2026-03-02,SKU01535,ST027,23,250.57,5763.11
2026-03-02,SKU01536,ST034,23,41.22,948.06
2026-03-02,SKU01537,ST041,26,47.34,1230.84
2026-03-02,SKU01538,ST048,7,73.64,515.48
2026-03-02,SKU01539,ST003,25,87.0,2175.0
2026-03-02,SKU01540,ST010,8,133.55,1068.4
2026-03-02,SKU01541,ST017,28,143.64,4021.92
2026-03-02,SKU01542,ST024,4,187.4,749.6
2026-03-02,SKU01543,ST031,32,197.74,6327.68
2026-03-02,SKU01544,ST038,12,201.45,2417.4
2026-03-02,SKU01545,ST045,30,222.64,6679.2
2026-03-02,SKU01546,ST052,8,33.53,268.24
2026-03-02,SKU01547,ST007,33,57.43,1895.19
2026-03-02,SKU01548,ST014,14,76.39,1069.46
2026-03-02,SKU01549,ST021,37,77.27,2858.99
2026-03-02,SKU01550,ST028,5,115.83,579.15
2026-03-02,SKU01551,ST035,15,138.42,2076.3
2026-03-02,SKU01552,ST042,20,162.23,3244.6
2026-03-02,SKU01553,ST049,39,173.89,6781.71
2026-03-02,SKU01554,ST004,2,181.45,362.9
2026-03-02,SKU01555,ST011,18,226.28,4073.04
2026-03-02,SKU01556,ST018,22,260.56,5732.32
2026-03-02,SKU01557,ST025,47,21.65,1017.55
2026-03-02,SKU01558,ST032,6,49.8,298.8
2026-03-02,SKU01559,ST039,20,75.4,1508.0
2026-03-02,SKU01560,ST046,8,85.04,680.32
2026-03-02,SKU01561,ST001,18,142.11,2557.98
2026-03-02,SKU01562,ST008,3,138.27,414.81
2026-03-02,SKU01563,ST015,27,164.03,4428.81
2026-03-02,SKU01564,ST022,12,234.66,2815.92
2026-03-02,SKU01565,ST029,21,188.87,3966.27
2026-03-02,SKU01566,ST036,7,240.41,1682.87
2026-03-02,SKU01567,ST043,28,242.06,6777.68
2026-03-02,SKU01568,ST050,17,32.12,546.04
2026-03-02,SKU01569,ST005,27,64.44,1739.88
2026-03-02,SKU01570,ST012,4,91.4,365.6
2026-03-02,SKU01571,ST019,35,98.53,3448.55
2026-03-02,SKU01572,ST026,20,117.47,2349.4
2026-03-02,SKU01573,ST033,29,141.3,4097.7
2026-03-02,SKU01574,ST040,8,189.79,1518.32
2026-03-02,SKU01575,ST047,13,189.27,2460.51
2026-03-02,SKU01576,ST002,22,227.75,5010.5
2026-03-02,SKU01577,ST009,36,205.93,7413.48
2026-03-02,SKU01578,ST016,5,26.57,132.85
2026-03-02,SKU01579,ST023,16,47.72,763.52
2026-03-02,SKU01580,ST030,8,77.64,621.12
2026-03-02,SKU01581,ST037,37,83.49,3089.13
2026-03-02,SKU01582,ST044,2,116.07,232.14
2026-03-02,SKU01583,ST051,21,133.23,2797.83
2026-03-02,SKU01584,ST006,11,165.97,1825.67
2026-03-02,SKU01585,ST013,46,185.03,8511.38
2026-03-02,SKU01586,ST020,6,195.4,1172.4
2026-03-02,SKU01587,ST027,24,270.61,6494.64
2026-03-02,SKU01588,ST034,17,268.24,4560.08
2026-03-02,SKU01589,ST041,47,51.22,2407.34
2026-03-02,SKU01590,ST048,3,44.4,133.2
2026-03-02,SKU01591,ST003,30,76.89,2306.7
2026-03-02,SKU01592,ST010,20,107.11,2142.2
2026-03-02,SKU01593,ST017,19,122.94,2335.86
2026-03-02,SKU01594,ST024,7,164.39,1150.73
2026-03-02,SKU01595,ST031,32,189.41,6061.12
2026-03-02,SKU01596,ST038,22,193.44,4255.68
2026-03-02,SKU01597,ST045,25,218.74,5468.5
2026-03-02,SKU01598,ST052,4,226.45,905.8
2026-03-02,SKU01599,ST007,33,33.2,1095.6
2026-03-02,SKU01600,ST014,8,55.35,442.8
2026-03-02,SKU01601,ST021,28,63.82,1786.96
2026-03-02,SKU01602,ST028,8,93.24,745.92
2026-03-02,SKU01603,ST035,16,120.4,1926.4
2026-03-02,SKU01604,ST042,11,152.9,1681.9
2026-03-02,SKU01605,ST049,35,162.57,5689.95
2026-03-02,SKU01606,ST004,5,176.74,883.7
2026-03-02,SKU01607,ST011,19,202.36,3844.84
2026-03-02,SKU01608,ST018,17,216.9,3687.3
2026-03-02,SKU01609,ST025,36,273.65,9851.4
2026-03-02,SKU01610,ST032,2,33.03,66.06
2026-03-02,SKU01611,ST039,25,67.65,1691.25
2026-03-02,SKU01612,ST046,19,72.37,1375.03
2026-03-02,SKU01613,ST001,37,77.82,2879.34
2026-03-02,SKU01614,ST008,6,127.14,762.84
2026-03-02,SKU01615,ST015,27,143.04,3862.08
2026-03-02,SKU01616,ST022,22,201.92,4442.24
2026-03-02,SKU01617,ST029,45,192.68,8670.6
2026-03-02,SKU01618,ST036,3,185.23,555.69
2026-03-02,SKU01619,ST043,34,235.45,8005.3
2026-03-02,SKU01620,ST050,8,22.72,181.76
2026-03-02,SKU01621,ST005,18,46.34,834.12
2026-03-02,SKU01622,ST012,7,71.94,503.58
2026-03-02,SKU01623,ST019,35,76.62,2681.7
2026-03-02,SKU01624,ST026,11,110.78,1218.58
2026-03-02,SKU01625,ST033,24,119.01,2856.24
2026-03-02,SKU01626,ST040,4,144.55,578.2
2026-03-02,SKU01627,ST047,14,186.48,2610.72
2026-03-02,SKU01628,ST002,16,208.79,3340.64
2026-03-02,SKU01629,ST009,26,215.32,5598.32
2026-03-02,SKU01630,ST016,7,276.67,1936.69
2026-03-02,SKU01631,ST023,20,36.61,732.2
2026-03-02,SKU01632,ST030,19,45.2,858.8
2026-03-02,SKU01633,ST037,28,71.28,1995.84
2026-03-02,SKU01634,ST044,5,102.08,510.4
2026-03-02,SKU01635,ST051,22,140.44,3089.68
2026-03-02,SKU01636,ST006,25,132.57,3314.25
2026-03-02,SKU01637,ST013,35,159.0,5565.0
2026-03-02,SKU01638,ST020,2,223.31,446.62
2026-03-02,SKU01639,ST027,28,226.33,6337.24
2026-03-02,SKU01640,ST034,8,259.53,2076.24
2026-03-02,SKU01641,ST041,36,229.3,8254.8
2026-03-02,SKU01642,ST048,6,41.74,250.44
2026-03-02,SKU01643,ST003,30,71.11,2133.3
2026-03-02,SKU01644,ST010,11,68.21,750.31
2026-03-02,SKU01645,ST017,44,109.93,4836.92
2026-03-02,SKU01646,ST024,3,121.89,365.67
2026-03-02,SKU01647,ST031,32,168.65,5396.8
2026-03-02,SKU01648,ST038,16,156.63,2506.08
2026-03-02,SKU01649,ST045,45,205.99,9269.55
2026-03-02,SKU01650,ST052,6,247.16,1482.96
2026-03-02,SKU01651,ST007,15,244.51,3667.65
2026-03-02,SKU01652,ST014,19,12.46,236.74
2026-03-02,SKU01653,ST021,22,63.5,1397.0
2026-03-02,SKU01654,ST028,4,53.55,214.2
2026-03-02,SKU01655,ST035,17,104.01,1768.17
2026-03-02,SKU01656,ST042,25,109.49,2737.25
2026-03-02,SKU01657,ST049,25,155.68,3892.0
2026-03-02,SKU01658,ST004,7,147.25,1030.75
2026-03-02,SKU01659,ST011,23,180.08,4141.84
2026-03-02,SKU01660,ST018,8,190.63,1525.04
2026-03-02,SKU01661,ST025,27,240.48,6492.96
2026-03-02,SKU01662,ST032,5,265.1,1325.5
2026-03-02,SKU01663,ST039,25,24.28,607.0
2026-03-02,SKU01664,ST046,11,74.24,816.64
2026-03-02,SKU01665,ST001,34,87.05,2959.7
2026-03-02,SKU01666,ST008,2,107.45,214.9
2026-03-02,SKU01667,ST015,27,126.36,3411.72
2026-03-02,SKU01668,ST022,16,157.28,2516.48
2026-03-02,SKU01669,ST029,35,178.29,6240.15
2026-03-02,SKU01670,ST036,6,174.93,1049.58
2026-03-02,SKU01671,ST043,34,185.36,6302.24
2026-03-02,SKU01672,ST050,19,286.62,5445.78
2026-03-02,SKU01673,ST005,43,18.42,792.06
2026-03-02,SKU01674,ST012,3,43.59,130.77
2026-03-02,SKU01675,ST019,13,57.75,750.75
2026-03-02,SKU01676,ST026,25,78.18,1954.5
2026-03-02,SKU01677,ST033,44,125.57,5525.08
2026-03-02,SKU01678,ST040,6,127.39,764.34
2026-03-02,SKU01679,ST047,18,162.33,2921.94
2026-03-02,SKU01680,ST002,8,201.94,1615.52
2026-03-02,SKU01681,ST009,17,227.46,3866.82
2026-03-02,SKU01682,ST016,4,248.06,992.24
2026-03-02,SKU01683,ST023,20,272.9,5458.0
2026-03-02,SKU01684,ST030,11,23.33,256.63
2026-03-02,SKU01685,ST037,23,56.94,1309.62
2026-03-02,SKU01686,ST044,8,81.26,650.08
2026-03-02,SKU01687,ST051,27,98.17,2650.59
2026-03-02,SKU01688,ST006,16,148.68,2378.88
2026-03-02,SKU01689,ST013,25,151.81,3795.25
2026-03-02,SKU01690,ST020,5,189.18,945.9
2026-03-02,SKU01691,ST027,29,183.03,5307.87
2026-03-02,SKU01692,ST034,19,212.78,4042.82
2026-03-02,SKU01693,ST041,32,237.71,7606.72
2026-03-02,SKU01694,ST048,2,270.42,540.84
2026-03-02,SKU01695,ST003,30,44.32,1329.6
2026-03-02,SKU01696,ST010,25,57.08,1427.0
2026-03-02,SKU01697,ST017,34,98.18,3338.12
2026-03-02,SKU01698,ST024,5,128.48,642.4
2026-03-02,SKU01699,ST031,37,147.96,5474.52
2026-03-02,SKU01700,ST038,8,143.97,1151.76
2026-03-02,SKU01701,ST045,35,159.82,5593.7
2026-03-02,SKU01702,ST052,3,219.29,657.87
2026-03-02,SKU01703,ST007,16,187.63,3002.08
2026-03-02,SKU01704,ST014,13,236.33,3072.29
2026-03-02,SKU01705,ST021,43,31.03,1334.29
2026-03-02,SKU01706,ST028,7,41.57,290.99
2026-03-02,SKU01707,ST035,21,60.42,1268.82
2026-03-02,SKU01708,ST042,16,74.68,1194.88
2026-03-02,SKU01709,ST049,44,112.4,4945.6
2026-03-02,SKU01710,ST004,4,124.48,497.92
2026-03-02,SKU01711,ST011,24,158.94,3814.56
2026-03-02,SKU01712,ST018,18,168.94,3040.92
2026-03-02,SKU01713,ST025,22,208.37,4584.14
2026-03-02,SKU01714,ST032,8,210.6,1684.8
2026-03-02,SKU01715,ST039,25,262.65,6566.25
2026-03-02,SKU01716,ST046,24,40.08,961.92
2026-03-02,SKU01717,ST001,24,67.2,1612.8
2026-03-02,SKU01718,ST008,5,88.51,442.55
2026-03-02,SKU01719,ST015,32,116.93,3741.76
2026-03-02,SKU01720,ST022,8,131.72,1053.76
2026-03-02,SKU01721,ST029,31,158.19,4903.89
2026-03-02,SKU01722,ST036,2,167.33,334.66
2026-03-02,SKU01723,ST043,34,196.43,6678.62
2026-03-02,SKU01724,ST050,13,244.98,3184.74
2026-03-02,SKU01725,ST005,33,274.63,9062.79
2026-03-02,SKU01726,ST012,6,20.43,122.58
2026-03-02,SKU01727,ST019,16,37.33,597.28
2026-03-02,SKU01728,ST026,16,67.93,1086.88
2026-03-02,SKU01729,ST033,34,87.1,2961.4
2026-03-02,SKU01730,ST040,3,118.62,355.86
2026-03-02,SKU01731,ST047,19,135.5,2574.5
2026-03-02,SKU01732,ST002,18,185.49,3338.82
2026-03-02,SKU01733,ST009,42,196.52,8253.84
2026-03-02,SKU01734,ST016,7,206.29,1444.03
2026-03-02,SKU01735,ST023,21,221.47,4650.87
2026-03-02,SKU01736,ST030,24,288.5,6924.0
2026-03-02,SKU01737,ST037,43,34.25,1472.75
2026-03-02,SKU01738,ST044,4,58.27,233.08
2026-03-02,SKU01739,ST051,27,60.91,1644.57
2026-03-02,SKU01740,ST006,8,96.97,775.76
2026-03-02,SKU01741,ST013,20,126.16,2523.2
2026-03-02,SKU01742,ST020,8,150.54,1204.32
2026-03-02,SKU01743,ST027,29,157.03,4553.87
2026-03-02,SKU01744,ST034,12,185.74,2228.88
2026-03-02,SKU01745,ST041,23,196.38,4516.74
2026-03-02,SKU01746,ST048,5,249.87,1249.35
2026-03-02,SKU01747,ST003,36,307.73,11078.28
2026-03-02,SKU01748,ST010,16,37.51,600.16
2026-03-02,SKU01749,ST017,25,59.93,1498.25
2026-03-02,SKU01750,ST024,2,80.01,160.02
2026-03-02,SKU01751,ST031,14,94.03,1316.42
2026-03-02,SKU01752,ST038,18,134.01,2412.18
2026-03-02,SKU01753,ST045,31,154.86,4800.66
2026-03-02,SKU01754,ST052,6,176.54,1059.24
2026-03-02,SKU01755,ST007,19,202.64,3850.16
2026-03-02,SKU01756,ST014,24,211.5,5076.0
2026-03-02,SKU01757,ST021,33,269.37,8889.21
2026-03-02,SKU01758,ST028,3,18.69,56.07
2026-03-02,SKU01759,ST035,22,35.21,774.62
2026-03-02,SKU01760,ST042,7,78.39,548.73
2026-03-02,SKU01761,ST049,41,114.54,4696.14
2026-03-02,SKU01762,ST004,7,127.05,889.35
2026-03-02,SKU01763,ST011,24,133.49,3203.76
2026-03-02,SKU01764,ST018,12,164.53,1974.36
2026-03-02,SKU01765,ST025,42,191.06,8024.52
2026-03-02,SKU01766,ST032,4,199.72,798.88
2026-03-02,SKU01767,ST039,30,239.14,7174.2
2026-03-02,SKU01768,ST046,15,260.44,3906.6
2026-03-02,SKU01769,ST001,42,42.24,1774.08
2026-03-02,SKU01770,ST008,8,69.35,554.8
2026-03-02,SKU01771,ST015,32,103.76,3320.32
2026-03-02,SKU01772,ST022,21,116.67,2450.07
2026-03-02,SKU01773,ST029,21,126.2,2650.2
2026-03-02,SKU01774,ST036,5,171.45,857.25
2026-03-02,SKU01775,ST043,14,161.89,2266.46
2026-03-02,SKU01776,ST050,24,193.37,4640.88
2026-03-02,SKU01777,ST005,23,236.96,5450.08
2026-03-02,SKU01778,ST012,2,263.23,526.46
2026-03-02,SKU01779,ST019,17,19.44,330.48
2026-03-02,SKU01780,ST026,7,54.14,378.98
2026-03-02,SKU01781,ST033,30,52.47,1574.1
2026-03-02,SKU01782,ST040,6,87.32,523.92
2026-03-02,SKU01783,ST047,19,105.91,2012.29
2026-03-02,SKU01784,ST002,12,130.99,1571.88
2026-03-02,SKU01785,ST009,32,167.19,5350.08
2026-03-02,SKU01786,ST016,3,157.17,471.51
2026-03-02,SKU01787,ST023,25,208.3,5207.5
2026-03-02,SKU01788,ST030,15,253.54,3803.1
2026-03-02,SKU01789,ST037,39,279.85,10914.15
2026-03-02,SKU01790,ST044,7,25.73,180.11
2026-03-02,SKU01791,ST051,27,67.74,1828.98
2026-03-02,SKU01792,ST006,21,86.06,1807.26
2026-03-02,SKU01793,ST013,41,92.84,3806.44
2026-03-02,SKU01794,ST020,4,137.07,548.28
2026-03-02,SKU01795,ST027,34,141.73,4818.82
2026-03-02,SKU01796,ST034,24,180.51,4332.24
2026-03-02,SKU01797,ST041,41,195.5,8015.5
2026-03-02,SKU01798,ST048,8,202.46,1619.68
2026-03-02,SKU01799,ST003,36,280.87,10111.32
2026-03-02,SKU01800,ST010,7,19.94,139.58
2026-03-02,SKU01801,ST017,19,52.67,1000.73
2026-03-02,SKU01802,ST024,5,67.99,339.95
2026-03-02,SKU01803,ST031,15,95.66,1434.9
2026-03-02,SKU01804,ST038,12,109.99,1319.88
2026-03-02,SKU01805,ST045,22,141.08,3103.76
2026-03-02,SKU01806,ST052,2,151.12,302.24
2026-03-02,SKU01807,ST007,20,161.74,3234.8
2026-03-02,SKU01808,ST014,15,224.57,3368.55
2026-03-02,SKU01809,ST021,28,191.59,5364.52
2026-03-02,SKU01810,ST028,6,235.02,1410.12
2026-03-02,SKU01811,ST035,22,18.04,396.88
2026-03-02,SKU01812,ST042,21,69.65,1462.65
2026-03-02,SKU01813,ST049,30,92.3,2769.0
2026-03-02,SKU01814,ST004,3,79.09,237.27
2026-03-02,SKU01815,ST011,29,128.01,3712.29
2026-03-02,SKU01816,ST018,23,165.79,3813.17
2026-03-02,SKU01817,ST025,32,180.22,5767.04
2026-03-02,SKU01818,ST032,7,183.08,1281.56
2026-03-02,SKU01819,ST039,31,227.84,7063.04
2026-03-02,SKU01820,ST046,7,205.82,1440.74
2026-03-02,SKU01821,ST001,39,256.11,9988.29
2026-03-02,SKU01822,ST008,4,24.54,98.16
2026-03-02,SKU01823,ST015,38,66.75,2536.5
2026-03-02,SKU01824,ST022,12,87.46,1049.52
2026-03-02,SKU01825,ST029,40,90.63,3625.2
2026-03-02,SKU01826,ST036,8,142.84,1142.72
2026-03-02,SKU01827,ST043,15,146.19,2192.85
2026-03-02,SKU01828,ST050,15,188.98,2834.7
2026-03-02,SKU01829,ST005,49,213.49,10461.01
2026-03-02,SKU01830,ST012,5,240.73,1203.65
2026-03-02,SKU01831,ST019,18,259.18,4665.24
2026-03-02,SKU01832,ST026,21,35.95,754.95
2026-03-02,SKU01833,ST033,20,61.59,1231.8
2026-03-02,SKU01834,ST040,2,80.94,161.88
2026-03-02,SKU01835,ST047,24,104.74,2513.76
2026-03-02,SKU01836,ST002,23,135.64,3119.72
2026-03-02,SKU01837,ST009,23,155.03,3565.69
2026-03-02,SKU01838,ST016,6,171.69,1030.14
2026-03-02,SKU01839,ST023,26,188.23,4893.98
2026-03-02,SKU01840,ST030,8,187.5,1500.0
2026-03-02,SKU01841,ST037,29,242.47,7031.63
2026-03-02,SKU01842,ST044,3,257.24,771.72
2026-03-02,SKU01843,ST051,32,24.25,776.0
2026-03-02,SKU01844,ST006,12,50.33,603.96
2026-03-02,SKU01845,ST013,31,73.23,2270.13
2026-03-02,SKU01846,ST020,7,105.81,740.67
2026-03-02,SKU01847,ST027,34,154.37,5248.58
2026-03-02,SKU01848,ST034,15,148.24,2223.6
2026-03-02,SKU01849,ST041,38,174.27,6622.26
2026-03-02,SKU01850,ST048,4,210.84,843.36
2026-03-02,SKU01851,ST003,13,234.94,3054.22
2026-03-02,SKU01852,ST010,20,229.84,4596.8
2026-03-02,SKU01853,ST017,39,27.48,1071.72
2026-03-02,SKU01854,ST024,7,28.15,197.05
2026-03-02,SKU01855,ST031,18,54.91,988.38
2026-03-02,SKU01856,ST038,23,89.35,2055.05
2026-03-02,SKU01857,ST045,48,103.42,4964.16
2026-03-02,SKU01858,ST052,5,126.09,630.45
2026-03-02,SKU01859,ST007,21,182.21,3826.41
2026-03-02,SKU01860,ST014,8,186.73,1493.84
2026-03-02,SKU01861,ST021,19,197.57,3753.83
2026-03-02,SKU01862,ST028,2,255.59,511.18
2026-03-02,SKU01863,ST035,27,228.84,6178.68
2026-03-02,SKU01864,ST042,12,21.31,255.72
2026-03-02,SKU01865,ST049,21,61.01,1281.21
2026-03-02,SKU01866,ST004,6,69.91,419.46
2026-03-02,SKU01867,ST011,29,89.23,2587.67
2026-03-02,SKU01868,ST018,15,111.85,1677.75
2026-03-02,SKU01869,ST025,28,148.98,4171.44
2026-03-02,SKU01870,ST032,3,179.3,537.9
2026-03-02,SKU01871,ST039,30,205.21,6156.3
2026-03-02,SKU01872,ST046,20,241.98,4839.6
2026-03-02,SKU01873,ST001,29,220.91,6406.39
2026-03-02,SKU01874,ST008,7,271.12,1897.84
2026-03-02,SKU01875,ST015,13,40.95,532.35
2026-03-02,SKU01876,ST022,23,56.02,1288.46
2026-03-02,SKU01877,ST029,37,80.26,2969.62
2026-03-02,SKU01878,ST036,4,118.36,473.44
2026-03-02,SKU01879,ST043,16,125.41,2006.56
2026-03-02,SKU01880,ST050,8,184.5,1476.0
2026-03-02,SKU01881,ST005,38,186.33,7080.54
2026-03-02,SKU01882,ST012,7,178.5,1249.5
2026-03-02,SKU01883,ST019,22,241.92,5322.24
2026-03-02,SKU01884,ST026,12,272.14,3265.68
2026-03-02,SKU01885,ST033,39,40.44,1577.16
2026-03-02,SKU01886,ST040,5,53.95,269.75
2026-03-02,SKU01887,ST047,24,74.69,1792.56
2026-03-02,SKU01888,ST002,14,83.21,1164.94
2026-03-02,SKU01889,ST009,47,112.6,5292.2
2026-03-02,SKU01890,ST016,2,143.44,286.88
2026-03-02,SKU01891,ST023,31,156.87,4862.97
2026-03-02,SKU01892,ST030,20,222.12,4442.4
2026-03-02,SKU01893,ST037,20,189.62,3792.4
2026-03-02,SKU01894,ST044,6,271.82,1630.92
2026-03-02,SKU01895,ST051,32,262.87,8411.84
2026-03-02,SKU01896,ST006,22,25.7,565.4
2026-03-02,SKU01897,ST013,26,55.12,1433.12
2026-03-02,SKU01898,ST020,3,99.71,299.13
2026-03-02,SKU01899,ST027,34,99.13,3370.42
2026-03-02,SKU01900,ST034,8,125.32,1002.56
2026-03-02,SKU01901,ST041,28,182.93,5122.04
2026-03-02,SKU01902,ST048,6,166.61,999.66
2026-03-02,SKU01903,ST003,17,190.18,3233.06
2026-03-02,SKU01904,ST010,12,239.41,2872.92
2026-03-02,SKU01905,ST017,30,251.78,7553.4
2026-03-02,SKU01906,ST024,4,7.29,29.16
2026-03-02,SKU01907,ST031,19,38.65,734.35
2026-03-02,SKU01908,ST038,17,74.68,1269.56
2026-03-02,SKU01909,ST045,37,93.18,3447.66
2026-03-02,SKU01910,ST052,8,123.56,988.48
2026-03-02,SKU01911,ST007,25,141.84,3546.0
2026-03-02,SKU01912,ST014,20,164.19,3283.8
2026-03-02,SKU01913,ST021,38,196.31,7459.78
2026-03-02,SKU01914,ST028,5,211.61,1058.05
2026-03-02,SKU01915,ST035,27,232.0,6264.0
2026-03-02,SKU01916,ST042,22,259.27,5703.94
2026-03-02,SKU01917,ST049,46,30.96,1424.16
2026-03-02,SKU01918,ST004,2,57.07,114.14
2026-03-02,SKU01919,ST011,29,84.95,2463.55
2026-03-02,SKU01920,ST018,8,110.14,881.12
2026-03-02,SKU01921,ST025,18,119.98,2159.64
2026-03-02,SKU01922,ST032,5,141.68,708.4
2026-03-02,SKU01923,ST039,36,174.62,6286.32
2026-03-02,SKU01924,ST046,11,179.73,1977.03
2026-03-02,SKU01925,ST001,24,231.05,5545.2
2026-03-02,SKU01926,ST008,3,215.72,647.16
2026-03-02,SKU01927,ST015,15,283.0,4245.0
2026-03-02,SKU01928,ST022,17,39.74,675.58
2026-03-02,SKU01929,ST029,27,68.02,1836.54
2026-03-02,SKU01930,ST036,7,76.12,532.84
2026-03-02,SKU01931,ST043,20,98.28,1965.6
2026-03-02,SKU01932,ST050,20,142.14,2842.8
2026-03-02,SKU01933,ST005,29,152.73,4429.17
2026-03-02,SKU01934,ST012,4,205.63,822.52
2026-03-02,SKU01935,ST019,22,186.88,4111.36
2026-03-02,SKU01936,ST026,22,210.29,4626.38
2026-03-02,SKU01937,ST033,36,292.92,10545.12
2026-03-02,SKU01938,ST040,8,17.53,140.24
2026-03-02,SKU01939,ST047,24,50.69,1216.56
2026-03-02,SKU01940,ST002,8,87.02,696.16
2026-03-02,SKU01941,ST009,37,93.97,3476.89
2026-03-02,SKU01942,ST016,5,111.89,559.45
2026-03-02,SKU01943,ST023,31,121.86,3777.66
2026-03-02,SKU01944,ST030,11,174.47,1919.17
2026-03-02,SKU01945,ST037,45,176.72,7952.4
2026-03-02,SKU01946,ST044,2,235.46,470.92
2026-03-02,SKU01947,ST051,32,211.25,6760.0
2026-03-02,SKU01948,ST006,17,249.87,4247.79
2026-03-02,SKU01949,ST013,46,39.08,1797.68
2026-03-02,SKU01950,ST020,6,47.14,282.84
2026-03-02,SKU01951,ST027,15,78.42,1176.3
2026-03-02,SKU01952,ST034,19,109.85,2087.15
2026-03-02,SKU01953,ST041,19,122.27,2323.13
2026-03-02,SKU01954,ST048,3,138.48,415.44
2026-03-02,SKU01955,ST003,18,151.7,2730.6
2026-03-02,SKU01956,ST010,22,191.02,4202.44
2026-03-02,SKU01957,ST017,25,220.59,5514.75
2026-03-02,SKU01958,ST024,7,263.44,1844.08
2026-03-02,SKU01959,ST031,23,18.62,428.26
2026-03-02,SKU01960,ST038,8,39.18,313.44
2026-03-02,SKU01961,ST045,27,72.64,1961.28
2026-03-02,SKU01962,ST052,4,92.82,371.28
2026-03-02,SKU01963,ST007,26,130.71,3398.46
2026-03-02,SKU01964,ST014,11,143.89,1582.79
2026-03-02,SKU01965,ST021,34,170.95,5812.3
2026-03-02,SKU01966,ST028,8,199.28,1594.24
2026-03-02,SKU01967,ST035,28,222.42,6227.76
2026-03-02,SKU01968,ST042,16,202.77,3244.32
2026-03-02,SKU01969,ST049,36,239.6,8625.6
2026-03-02,SKU01970,ST004,5,38.87,194.35
2026-03-02,SKU01971,ST011,34,59.67,2028.78
2026-03-02,SKU01972,ST018,19,62.28,1183.32
2026-03-02,SKU01973,ST025,37,109.11,4037.07
2026-03-02,SKU01974,ST032,2,123.68,247.36
2026-03-02,SKU01975,ST039,13,152.99,1988.87
2026-03-02,SKU01976,ST046,25,187.61,4690.25
2026-03-02,SKU01977,ST001,45,218.11,9814.95
2026-03-02,SKU01978,ST008,6,234.72,1408.32
2026-03-02,SKU01979,ST015,18,265.9,4786.2
2026-03-02,SKU01980,ST022,8,15.37,122.96
2026-03-02,SKU01981,ST029,18,41.15,740.7
2026-03-02,SKU01982,ST036,3,73.37,220.11
2026-03-02,SKU01983,ST043,21,82.21,1726.41
2026-03-02,SKU01984,ST050,11,112.01,1232.11
2026-03-02,SKU01985,ST005,24,140.37,3368.88
2026-03-02,SKU01986,ST012,7,151.23,1058.61
2026-03-02,SKU01987,ST019,23,156.2,3592.6
2026-03-02,SKU01988,ST026,16,202.29,3236.64
2026-03-02,SKU01989,ST033,26,200.13,5203.38
2026-03-02,SKU01990,ST040,4,266.95,1067.8
2026-03-02,SKU01991,ST047,29,39.36,1141.44
2026-03-02,SKU01992,ST002,19,62.45,1186.55
2026-03-02,SKU01993,ST009,33,71.93,2373.69
2026-03-02,SKU01994,ST016,8,81.36,650.88
2026-03-02,SKU01995,ST023,31,130.47,4044.57
2026-03-02,SKU01996,ST030,25,153.75,3843.75
2026-03-02,SKU01997,ST037,35,173.78,6082.3
2026-03-02,SKU01998,ST044,5,175.51,877.55
2026-03-02,SKU01999,ST051,38,222.99,8473.62
2026-03-02,SKU02000,ST006,8,213.54,1708.32
2026-03-03,SKU00001,ST001,17,43.31,736.27
2026-03-03,SKU00002,ST008,4,60.73,242.92
2026-03-03,SKU00003,ST015,15,97.32,1459.8
2026-03-03,SKU00004,ST022,13,99.24,1290.12
2026-03-03,SKU00005,ST029,23,127.17,2924.91
2026-03-03,SKU00006,ST036,8,163.43,1307.44
2026-03-03,SKU00007,ST043,21,205.74,4320.54
